"","Año_Edicion","Cod_region","Provincia","Region","Genero","Edad","Rango_edad","Nivel_de_instrucción","Sit_laboral","Quintil_ingresos","Ingreso_mensual_pesos_hogar","Cobertura_salud","Indice_NBI_hogar_dic","Promedio_fyv_dia","Promedio_fv_Diario_Dic","Cumple_No_Cumple_FyV"
"7178",2018,2,"Córdoba",2,"Femenino",77,5,"Secundario","Inactivo","2",8000,"Salud_Privada","0",2,"No_cumple","0"
"7179",2018,2,"Córdoba",2,"Masculino",32,2,"Primario","Ocupado","3",19000,"Salud_Privada","0",1.71,"No_cumple","0"
"7180",2018,2,"Córdoba",2,"Femenino",76,5,"Secundario","Inactivo","5",26000,"Salud_Privada","0",5.5,"Cumple","1"
"7181",2018,2,"Córdoba",2,"Masculino",18,3,"Secundario","Desocupado","1",7000,"Salud_Publica","0",1.29,"No_cumple","0"
"7182",2018,2,"Córdoba",2,"Masculino",70,5,"Terciario_Universitario","Inactivo","5",130000,"Salud_Privada","0",1.57,"No_cumple","0"
"7183",2018,2,"Córdoba",2,"Femenino",62,3,"Primario","Ocupado","3",35000,"Salud_Privada","0",1.71,"No_cumple","0"
"7184",2018,2,"Córdoba",2,"Masculino",20,4,"Terciario_Universitario","Ocupado","5",44000,"Salud_Privada","0",2.57,"No_cumple","0"
"7185",2018,2,"Córdoba",2,"Masculino",71,5,"Terciario_Universitario","Inactivo","2",8200,"Salud_Privada","0",2.29,"No_cumple","0"
"7186",2018,2,"Córdoba",2,"Masculino",36,3,"Terciario_Universitario","Ocupado","4",20000,"Salud_Privada","0",1.29,"No_cumple","0"
"7187",2018,2,"Córdoba",2,"Masculino",52,4,"Primario","Ocupado","4",25000,"Salud_Publica","0",5,"Cumple","1"
"7188",2018,2,"Córdoba",2,"Masculino",49,3,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",2.57,"No_cumple","0"
"7189",2018,2,"Córdoba",2,"Femenino",66,5,"Terciario_Universitario","Inactivo","2",7000,"Salud_Privada","0",0.86,"No_cumple","0"
"7190",2018,2,"Córdoba",2,"Femenino",55,4,"Primario","Ocupado","2",15400,"Salud_Publica","0",0.57,"No_cumple","0"
"7191",2018,2,"Córdoba",2,"Femenino",57,5,"Terciario_Universitario","Inactivo","3",16000,"Salud_Privada","0",5,"Cumple","1"
"7192",2018,2,"Córdoba",2,"Masculino",25,4,"Terciario_Universitario","Inactivo","5",50000,"Salud_Privada","0",2.86,"No_cumple","0"
"7193",2018,2,"Córdoba",2,"Masculino",23,1,"Terciario_Universitario","Desocupado","1",3500,"Salud_Privada","0",1,"No_cumple","0"
"7194",2018,2,"Córdoba",2,"Masculino",31,2,"Secundario","Ocupado","3",17000,"Salud_Privada","1",1.57,"No_cumple","0"
"7195",2018,2,"Córdoba",2,"Masculino",56,4,"Secundario","Inactivo","2",8000,"Salud_Privada","0",0.71,"No_cumple","0"
"7196",2018,2,"Córdoba",2,"Femenino",34,2,"Terciario_Universitario","Ocupado","3",18000,"Salud_Privada","0",3,"Cumple","1"
"7197",2018,2,"Córdoba",2,"Femenino",28,4,"Secundario","Ocupado","1",8100,"Salud_Privada","0",1.57,"No_cumple","0"
"7198",2018,2,"Córdoba",2,"Femenino",32,2,"Terciario_Universitario","Ocupado","3",19000,"Salud_Privada","0",2,"No_cumple","0"
"7199",2018,2,"Córdoba",2,"Femenino",56,4,"Primario","Inactivo","2",10000,"Salud_Privada","0",4,"Cumple","1"
"7200",2018,2,"Córdoba",2,"Femenino",56,4,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",0.71,"No_cumple","0"
"7201",2018,2,"Córdoba",2,"Femenino",22,4,"Terciario_Universitario","Inactivo","2",15000,"Salud_Privada","0",3.14,"Cumple","1"
"7202",2018,2,"Córdoba",2,"Masculino",73,5,"Primario","Inactivo","3",18000,"Salud_Privada","0",2.86,"No_cumple","0"
"7203",2018,2,"Córdoba",2,"Masculino",39,3,"Terciario_Universitario","Ocupado","2",9000,"Salud_Privada","0",2.71,"No_cumple","0"
"7204",2018,2,"Córdoba",2,"Femenino",30,2,"Terciario_Universitario","Ocupado","5",75000,"Salud_Privada","0",3,"Cumple","1"
"7205",2018,2,"Córdoba",2,"Masculino",46,3,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",2,"No_cumple","0"
"7206",2018,2,"Córdoba",2,"Masculino",27,2,"Secundario","Ocupado","1",8000,"Salud_Publica","0",2,"No_cumple","0"
"7207",2018,2,"Córdoba",2,"Femenino",35,3,"Terciario_Universitario","Ocupado","4",25000,"Salud_Privada","0",3,"Cumple","1"
"7208",2018,2,"Córdoba",2,"Femenino",59,4,"Terciario_Universitario","Inactivo","5",24000,"Salud_Privada","0",1.57,"No_cumple","0"
"7209",2018,2,"Córdoba",2,"Masculino",23,3,"Terciario_Universitario","Ocupado","4",40000,"Salud_Privada","0",1.29,"No_cumple","0"
"7210",2018,2,"Córdoba",2,"Femenino",78,5,"Primario","Inactivo","2",8500,"Salud_Privada","0",0.29,"No_cumple","0"
"7211",2018,2,"Córdoba",2,"Masculino",68,5,"Secundario","Inactivo","2",20000,"Salud_Privada","0",2.29,"No_cumple","0"
"7212",2018,2,"Córdoba",2,"Masculino",76,5,"Primario","Inactivo","3",16000,"Salud_Publica","0",2.86,"No_cumple","0"
"7213",2018,2,"Córdoba",2,"Masculino",63,4,"Terciario_Universitario","Ocupado","4",25000,"Salud_Privada","0",1.36,"No_cumple","0"
"7214",2018,2,"Córdoba",2,"Femenino",69,5,"Secundario","Inactivo","5",51000,"Salud_Privada","0",1,"No_cumple","0"
"7215",2018,2,"Córdoba",2,"Femenino",73,5,"Secundario","Inactivo","3",22000,"Salud_Privada","0",1.43,"No_cumple","0"
"7216",2018,2,"Córdoba",2,"Masculino",60,4,"Secundario","Ocupado","4",42000,"Salud_Privada","0",2.14,"No_cumple","0"
"7217",2018,2,"Córdoba",2,"Femenino",27,3,"Secundario","Ocupado","1",12000,"Salud_Privada","0",0.57,"No_cumple","0"
"7218",2018,2,"Córdoba",2,"Femenino",23,2,"Primario","Inactivo","2",13000,"Salud_Publica","1",1.43,"No_cumple","0"
"7219",2018,2,"Córdoba",2,"Femenino",30,2,"Terciario_Universitario","Ocupado","4",20000,"Salud_Privada","0",4.5,"Cumple","1"
"7220",2018,2,"Córdoba",2,"Femenino",62,4,"Secundario","Inactivo","3",18000,"Salud_Privada","0",4,"Cumple","1"
"7221",2018,2,"Córdoba",2,"Masculino",23,3,"Terciario_Universitario","Ocupado","1",0,"Salud_Privada","0",1.29,"No_cumple","0"
"7222",2018,2,"Córdoba",2,"Masculino",55,4,"Terciario_Universitario","Ocupado","3",11000,"Salud_Privada","0",1.71,"No_cumple","0"
"7223",2018,2,"Córdoba",2,"Masculino",66,4,"Secundario","Inactivo","4",20000,"Salud_Privada","0",2.43,"No_cumple","0"
"7224",2018,2,"Córdoba",2,"Femenino",39,3,"Terciario_Universitario","Ocupado","3",22000,"Salud_Privada","0",0.29,"No_cumple","0"
"7225",2018,2,"Córdoba",2,"Femenino",67,5,"Primario","Inactivo","4",35000,"Salud_Privada","0",1.29,"No_cumple","0"
"7226",2018,2,"Córdoba",2,"Masculino",56,4,"Secundario","Inactivo","5",65000,"Salud_Privada","0",2.71,"No_cumple","0"
"7227",2018,2,"Córdoba",2,"Femenino",21,3,"Secundario","Ocupado","2",23000,"Salud_Privada","0",0.29,"No_cumple","0"
"7228",2018,2,"Córdoba",2,"Masculino",58,4,"Primario","Ocupado","3",15000,"Salud_Publica","0",1.14,"No_cumple","0"
"7229",2018,2,"Córdoba",2,"Femenino",26,3,"Secundario","Inactivo","1",12000,"Salud_Publica","0",4,"Cumple","1"
"7230",2018,2,"Córdoba",2,"Femenino",83,5,"Secundario","Inactivo","2",9000,"Salud_Privada","0",1.43,"No_cumple","0"
"7231",2018,2,"Córdoba",2,"Masculino",48,3,"Secundario","Ocupado","5",37000,"Salud_Privada","0",1.14,"No_cumple","0"
"7232",2018,2,"Córdoba",2,"Femenino",31,2,"Secundario","Ocupado","5",38000,"Salud_Privada","0",3.21,"Cumple","1"
"7233",2018,2,"Córdoba",2,"Masculino",81,5,"Terciario_Universitario","Inactivo","4",14000,"Salud_Privada","0",1.29,"No_cumple","0"
"7234",2018,2,"Córdoba",2,"Femenino",39,5,"Terciario_Universitario","Ocupado","3",24000,"Salud_Privada","0",0.71,"No_cumple","0"
"7235",2018,2,"Córdoba",2,"Femenino",34,3,"Secundario","Inactivo","2",15000,"Salud_Publica","0",2,"No_cumple","0"
"7236",2018,2,"Córdoba",2,"Masculino",47,3,"Secundario","Ocupado","4",40000,"Salud_Privada","0",1.29,"No_cumple","0"
"7237",2018,2,"Córdoba",2,"Femenino",40,3,"Terciario_Universitario","Inactivo","5",45000,"Salud_Privada","0",3,"Cumple","1"
"7238",2018,2,"Córdoba",2,"Femenino",32,3,"Secundario","Ocupado","1",8000,"Salud_Publica","0",1,"No_cumple","0"
"7239",2018,2,"Córdoba",2,"Femenino",34,2,"Terciario_Universitario","Ocupado","4",22000,"Salud_Privada","0",2.14,"No_cumple","0"
"7240",2018,2,"Córdoba",2,"Masculino",51,4,"Primario","Ocupado","4",15000,"Salud_Publica","0",0.57,"No_cumple","0"
"7241",2018,2,"Córdoba",2,"Femenino",24,1,"Secundario","Inactivo","3",27000,"Salud_Publica","0",1.43,"No_cumple","0"
"7242",2018,2,"Córdoba",2,"Masculino",25,2,"Secundario","Ocupado","2",7000,"Salud_Publica","0",1.86,"No_cumple","0"
"7243",2018,2,"Córdoba",2,"Masculino",26,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",1.57,"No_cumple","0"
"7244",2018,2,"Córdoba",2,"Masculino",32,2,"Secundario","Ocupado","1",6000,"Salud_Publica","0",0.71,"No_cumple","0"
"7245",2018,2,"Córdoba",2,"Femenino",59,4,"Primario","Inactivo","3",10000,"Salud_Privada","0",8.71,"Cumple","1"
"7246",2018,2,"Córdoba",2,"Femenino",52,4,"Primario","Ocupado","3",16000,"Salud_Privada","0",6.07,"Cumple","1"
"7247",2018,2,"Córdoba",2,"Femenino",39,3,"Secundario","Inactivo","4",25000,"Salud_Privada","0",1.43,"No_cumple","0"
"7248",2018,2,"Córdoba",2,"Masculino",18,3,"Terciario_Universitario","Inactivo","5",38000,"Salud_Privada","0",1.14,"No_cumple","0"
"7249",2018,2,"Córdoba",2,"Masculino",22,3,"Secundario","Ocupado","2",15000,"Salud_Publica","0",0.64,"No_cumple","0"
"7250",2018,2,"Córdoba",2,"Femenino",64,5,"Primario","Inactivo","4",26000,"Salud_Privada","0",2.29,"No_cumple","0"
"7251",2018,2,"Córdoba",2,"Femenino",74,5,"Secundario","Inactivo","2",8000,"Salud_Privada","0",2.14,"No_cumple","0"
"7252",2018,2,"Córdoba",2,"Femenino",32,2,"Secundario","Ocupado","4",15000,"Salud_Privada","0",2.43,"No_cumple","0"
"7253",2018,2,"Córdoba",2,"Femenino",34,2,"Secundario","Ocupado","4",30000,"Salud_Privada","0",4,"Cumple","1"
"7254",2018,2,"Córdoba",2,"Masculino",25,4,"Secundario","Ocupado","2",20000,"Salud_Privada","0",0.86,"No_cumple","0"
"7255",2018,2,"Córdoba",2,"Femenino",49,3,"Secundario","Ocupado","2",10000,"Salud_Publica","0",3.57,"Cumple","1"
"7256",2018,2,"Córdoba",2,"Masculino",42,3,"Primario","Ocupado","2",12000,"Salud_Publica","0",1.14,"No_cumple","0"
"7257",2018,2,"Córdoba",2,"Femenino",66,5,"Primario","Inactivo","5",25000,"Salud_Privada","0",1.14,"No_cumple","0"
"7258",2018,2,"Córdoba",2,"Masculino",18,3,"Secundario","Inactivo","1",12000,"Salud_Publica","0",0.71,"No_cumple","0"
"7259",2018,2,"Córdoba",2,"Femenino",85,4,"Primario","Ocupado","2",12000,"Salud_Publica","0",2.71,"No_cumple","0"
"7260",2018,2,"Córdoba",2,"Masculino",74,5,"Primario","Inactivo","2",8000,"Salud_Privada","0",1.14,"No_cumple","0"
"7261",2018,2,"Córdoba",2,"Femenino",47,3,"Terciario_Universitario","Ocupado","4",45000,"Salud_Privada","0",0.57,"No_cumple","0"
"7262",2018,2,"Córdoba",2,"Masculino",32,2,"Secundario","Ocupado","2",19000,"Salud_Publica","0",1.43,"No_cumple","0"
"7263",2018,2,"Córdoba",2,"Masculino",52,4,"Primario","Ocupado","2",18000,"Salud_Publica","0",2.14,"No_cumple","0"
"7264",2018,2,"Córdoba",2,"Masculino",74,5,"Secundario","Inactivo","2",8100,"Salud_Privada","0",2.86,"No_cumple","0"
"7265",2018,2,"Córdoba",2,"Femenino",37,3,"Terciario_Universitario","Ocupado","4",20000,"Salud_Privada","0",2,"No_cumple","0"
"7266",2018,2,"Córdoba",2,"Femenino",52,4,"Primario","Ocupado","1",6000,"Salud_Privada","0",1,"No_cumple","0"
"7267",2018,2,"Córdoba",2,"Masculino",59,4,"Primario","Ocupado","4",28000,"Salud_Privada","0",0.29,"No_cumple","0"
"7268",2018,2,"Córdoba",2,"Femenino",42,3,"Primario","Inactivo","2",28000,"Salud_Publica","1",0.29,"No_cumple","0"
"7269",2018,2,"Córdoba",2,"Femenino",72,5,"Terciario_Universitario","Inactivo","3",17000,"Salud_Privada","0",3.57,"Cumple","1"
"7270",2018,2,"Córdoba",2,"Masculino",61,4,"Secundario","Ocupado","4",15000,"Salud_Publica","0",1.71,"No_cumple","0"
"7271",2018,2,"Córdoba",2,"Masculino",52,4,"Secundario","Ocupado","5",60000,"Salud_Privada","0",1.57,"No_cumple","0"
"7272",2018,2,"Córdoba",2,"Femenino",44,3,"Secundario","Ocupado","2",18000,"Salud_Privada","0",1.29,"No_cumple","0"
"7273",2018,2,"Córdoba",2,"Femenino",54,4,"Primario","Inactivo","3",16000,"Salud_Privada","0",1,"No_cumple","0"
"7274",2018,2,"Córdoba",2,"Masculino",30,2,"Secundario","Ocupado","5",35000,"Salud_Privada","0",0.93,"No_cumple","0"
"7275",2018,2,"Córdoba",2,"Masculino",56,4,"Secundario","Ocupado","5",70000,"Salud_Privada","0",6,"Cumple","1"
"7276",2018,2,"Córdoba",2,"Masculino",37,3,"Secundario","Ocupado","5",50000,"Salud_Privada","0",2,"No_cumple","0"
"7277",2018,2,"Córdoba",2,"Femenino",29,2,"Secundario","Inactivo","2",16000,"Salud_Privada","0",2.57,"No_cumple","0"
"7278",2018,2,"Córdoba",2,"Femenino",29,5,"Secundario","Ocupado","3",25000,"Salud_Publica","0",0.71,"No_cumple","0"
"7279",2018,2,"Córdoba",2,"Femenino",40,3,"Terciario_Universitario","Inactivo","1",11000,"Salud_Publica","0",1.29,"No_cumple","0"
"7280",2018,2,"Córdoba",2,"Femenino",66,5,"Terciario_Universitario","Ocupado","3",18000,"Salud_Privada","0",2.57,"No_cumple","0"
"7281",2018,2,"Córdoba",2,"Masculino",35,3,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",0.86,"No_cumple","0"
"7282",2018,2,"Córdoba",2,"Masculino",23,1,"Terciario_Universitario","Ocupado","3",10000,"Salud_Privada","0",2,"No_cumple","0"
"7283",2018,2,"Córdoba",2,"Masculino",34,4,"Secundario","Desocupado","2",20000,"Salud_Publica","0",1.14,"No_cumple","0"
"7284",2018,2,"Córdoba",2,"Femenino",45,3,"Primario","Ocupado","1",8000,"Salud_Publica","0",0.57,"No_cumple","0"
"7285",2018,2,"Córdoba",2,"Masculino",35,3,"Secundario","Ocupado","4",36000,"Salud_Privada","0",0.79,"No_cumple","0"
"7286",2018,2,"Córdoba",2,"Femenino",85,5,"Primario","Inactivo","4",15000,"Salud_Privada","0",2.43,"No_cumple","0"
"7287",2018,2,"Córdoba",2,"Femenino",68,5,"Terciario_Universitario","Inactivo","4",40000,"Salud_Privada","0",4,"Cumple","1"
"7288",2018,2,"Córdoba",2,"Femenino",45,3,"Secundario","Ocupado","4",18000,"Salud_Privada","0",3.43,"Cumple","1"
"7289",2018,2,"Córdoba",2,"Masculino",62,4,"Terciario_Universitario","Inactivo","5",55000,"Salud_Privada","0",1.29,"No_cumple","0"
"7290",2018,2,"Córdoba",2,"Femenino",22,3,"Secundario","Ocupado","3",20000,"Salud_Publica","0",1.5,"No_cumple","0"
"7291",2018,2,"Córdoba",2,"Masculino",40,3,"Terciario_Universitario","Ocupado","5",24000,"Salud_Publica","0",1.71,"No_cumple","0"
"7292",2018,2,"Córdoba",2,"Femenino",33,2,"Secundario","Ocupado","2",11000,"Salud_Publica","0",2.29,"No_cumple","0"
"7293",2018,2,"Córdoba",2,"Masculino",34,2,"Secundario","Ocupado","4",25000,"Salud_Publica","0",0.43,"No_cumple","0"
"7294",2018,2,"Córdoba",2,"Masculino",65,5,"Terciario_Universitario","Inactivo","4",25000,"Salud_Privada","0",4,"Cumple","1"
"7295",2018,2,"Córdoba",2,"Masculino",29,2,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",0.57,"No_cumple","0"
"7296",2018,2,"Córdoba",2,"Masculino",20,1,"Secundario","Inactivo","3",18000,"Salud_Privada","0",1,"No_cumple","0"
"7297",2018,2,"Córdoba",2,"Masculino",52,4,"Terciario_Universitario","Ocupado","5",100000,"Salud_Privada","0",2.14,"No_cumple","0"
"7298",2018,2,"Córdoba",2,"Masculino",34,2,"Terciario_Universitario","Ocupado","5",25000,"Salud_Privada","0",1.57,"No_cumple","0"
"7299",2018,2,"Córdoba",2,"Masculino",45,3,"Secundario","Inactivo","1",11500,"Salud_Privada","0",1.43,"No_cumple","0"
"7300",2018,2,"Córdoba",2,"Femenino",59,5,"Terciario_Universitario","Inactivo","5",40000,"Salud_Privada","0",1.71,"No_cumple","0"
"7301",2018,2,"Córdoba",2,"Masculino",26,4,"Secundario","Inactivo","5",53000,"Salud_Privada","0",1.29,"No_cumple","0"
"7302",2018,2,"Córdoba",2,"Femenino",60,4,"Primario","Ocupado","3",14800,"Salud_Privada","0",2.14,"No_cumple","0"
"7303",2018,2,"Córdoba",2,"Femenino",29,2,"Secundario","Ocupado","2",21000,"Salud_Publica","1",0.71,"No_cumple","0"
"7304",2018,2,"Córdoba",2,"Masculino",37,3,"Terciario_Universitario","Ocupado","4",26000,"Salud_Privada","0",4,"Cumple","1"
"7305",2018,2,"Córdoba",2,"Femenino",75,5,"Primario","Inactivo","3",17000,"Salud_Privada","0",2,"No_cumple","0"
"7306",2018,2,"Córdoba",2,"Masculino",64,4,"Secundario","Ocupado","2",8000,"Salud_Publica","0",4,"Cumple","1"
"7307",2018,2,"Córdoba",2,"Masculino",43,3,"Secundario","Desocupado","1",10000,"Salud_Publica","0",1.14,"No_cumple","0"
"7308",2018,2,"Córdoba",2,"Femenino",85,5,"Primario","Inactivo","2",8000,"Salud_Privada","0",0,"No_cumple","0"
"7309",2018,2,"Córdoba",2,"Femenino",38,3,"Terciario_Universitario","Ocupado","5",33000,"Salud_Privada","0",2.36,"No_cumple","0"
"7310",2018,2,"Córdoba",2,"Femenino",44,3,"Terciario_Universitario","Ocupado","4",35000,"Salud_Privada","0",1.57,"No_cumple","0"
"7311",2018,2,"Córdoba",2,"Femenino",63,4,"Terciario_Universitario","Inactivo","5",56000,"Salud_Privada","0",1.29,"No_cumple","0"
"7312",2018,2,"Córdoba",2,"Masculino",72,5,"Primario","Inactivo","4",20000,"Salud_Privada","0",2.57,"No_cumple","0"
"7313",2018,2,"Córdoba",2,"Femenino",35,3,"Terciario_Universitario","Ocupado","5",28000,"Salud_Privada","0",3.14,"Cumple","1"
"7314",2018,2,"Córdoba",2,"Femenino",60,4,"Secundario","Inactivo","4",20000,"Salud_Privada","0",3,"Cumple","1"
"7315",2018,2,"Córdoba",2,"Masculino",25,2,"Terciario_Universitario","Ocupado","2",7000,"Salud_Privada","0",2,"No_cumple","0"
"7316",2018,2,"Córdoba",2,"Femenino",44,3,"Terciario_Universitario","Ocupado","4",25000,"Salud_Privada","0",3.29,"Cumple","1"
"7317",2018,2,"Córdoba",2,"Masculino",34,3,"Secundario","Ocupado","4",30000,"Salud_Privada","0",1.71,"No_cumple","0"
"7318",2018,2,"Córdoba",2,"Masculino",44,3,"Primario","Ocupado","3",22000,"Salud_Privada","0",1,"No_cumple","0"
"7319",2018,2,"Córdoba",2,"Femenino",37,3,"Primario","Inactivo","3",30000,"Salud_Publica","0",1.43,"No_cumple","0"
"7320",2018,2,"Córdoba",2,"Femenino",21,3,"Secundario","Ocupado","1",15000,"Salud_Publica","1",0.71,"No_cumple","0"
"7321",2018,2,"Córdoba",2,"Femenino",67,5,"Primario","Inactivo","1",4000,"Salud_Privada","0",0.57,"No_cumple","0"
"7322",2018,2,"Córdoba",2,"Masculino",67,5,"Secundario","Inactivo","4",21000,"Salud_Privada","0",3.5,"Cumple","1"
"7323",2018,2,"Córdoba",2,"Masculino",54,3,"Secundario","Inactivo","3",25000,"Salud_Publica","0",2.43,"No_cumple","0"
"7324",2018,2,"Córdoba",2,"Femenino",63,4,"Terciario_Universitario","Ocupado","4",15000,"Salud_Privada","0",2.71,"No_cumple","0"
"7325",2018,2,"Córdoba",2,"Femenino",39,3,"Terciario_Universitario","Desocupado","1",2000,"Salud_Publica","0",1.29,"No_cumple","0"
"7326",2018,2,"Córdoba",2,"Femenino",38,3,"Secundario","Inactivo","5",50000,"Salud_Privada","0",3,"Cumple","1"
"7327",2018,2,"Córdoba",2,"Femenino",37,2,"Terciario_Universitario","Ocupado","2",18000,"Salud_Publica","0",0.29,"No_cumple","0"
"7328",2018,2,"Córdoba",2,"Masculino",55,4,"Secundario","Ocupado","4",30000,"Salud_Privada","0",1.71,"No_cumple","0"
"7329",2018,2,"Córdoba",2,"Masculino",20,1,"Terciario_Universitario","Inactivo","2",10000,"Salud_Privada","0",0.86,"No_cumple","0"
"7330",2018,2,"Córdoba",2,"Masculino",27,4,"Terciario_Universitario","Ocupado","4",40000,"Salud_Privada","0",5,"Cumple","1"
"7331",2018,2,"Córdoba",2,"Femenino",71,5,"Primario","Inactivo","3",18000,"Salud_Privada","0",1,"No_cumple","0"
"7332",2018,2,"Córdoba",2,"Femenino",28,2,"Secundario","Inactivo","3",20000,"Salud_Publica","0",1.86,"No_cumple","0"
"7333",2018,2,"Córdoba",2,"Femenino",43,3,"Terciario_Universitario","Ocupado","5",25000,"Salud_Privada","0",3,"Cumple","1"
"7334",2018,2,"Córdoba",2,"Femenino",44,3,"Terciario_Universitario","Ocupado","4",35000,"Salud_Privada","0",2.57,"No_cumple","0"
"7335",2018,2,"Córdoba",2,"Masculino",63,5,"Secundario","Ocupado","3",15000,"Salud_Privada","0",2.86,"No_cumple","0"
"7336",2018,2,"Córdoba",2,"Femenino",41,3,"Terciario_Universitario","Ocupado","2",15000,"Salud_Publica","0",1.43,"No_cumple","0"
"7337",2018,2,"Córdoba",2,"Masculino",53,4,"Secundario","Ocupado","5",60000,"Salud_Privada","0",4.5,"Cumple","1"
"7338",2018,2,"Córdoba",2,"Femenino",30,2,"Primario","Ocupado","3",12000,"Salud_Privada","0",1.14,"No_cumple","0"
"7339",2018,2,"Córdoba",2,"Femenino",68,5,"Terciario_Universitario","Inactivo","5",50000,"Salud_Privada","0",4,"Cumple","1"
"7340",2018,2,"Córdoba",2,"Masculino",26,4,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",1.86,"No_cumple","0"
"7341",2018,2,"Córdoba",2,"Femenino",47,3,"Secundario","Ocupado","3",30000,"Salud_Privada","0",1.71,"No_cumple","0"
"7342",2018,2,"Córdoba",2,"Femenino",53,5,"Terciario_Universitario","Inactivo","4",45000,"Salud_Privada","0",2,"No_cumple","0"
"7343",2018,2,"Córdoba",2,"Femenino",62,4,"Primario","Ocupado","3",12800,"Salud_Privada","0",0.57,"No_cumple","0"
"7344",2018,2,"Córdoba",2,"Femenino",54,4,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",5,"Cumple","1"
"7345",2018,2,"Córdoba",2,"Femenino",54,2,"Terciario_Universitario","Ocupado","3",16000,"Salud_Privada","0",3,"Cumple","1"
"7346",2018,2,"Córdoba",2,"Femenino",30,2,"Terciario_Universitario","Inactivo","4",42000,"Salud_Publica","0",2,"No_cumple","0"
"7347",2018,2,"Córdoba",2,"Femenino",66,5,"Secundario","Ocupado","1",2000,"Salud_Privada","0",0.29,"No_cumple","0"
"7348",2018,2,"Córdoba",2,"Femenino",31,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",1.29,"No_cumple","0"
"7349",2018,2,"Córdoba",2,"Femenino",50,5,"Secundario","Ocupado","3",15000,"Salud_Publica","0",1.57,"No_cumple","0"
"7350",2018,2,"Córdoba",2,"Femenino",44,5,"Terciario_Universitario","Ocupado","1",7000,"Salud_Privada","0",1,"No_cumple","0"
"7351",2018,2,"Córdoba",2,"Masculino",78,5,"Primario","Inactivo","2",8500,"Salud_Privada","0",2.86,"No_cumple","0"
"7352",2018,2,"Córdoba",2,"Femenino",29,3,"Secundario","Ocupado","5",33000,"Salud_Privada","0",0.57,"No_cumple","0"
"7353",2018,2,"Córdoba",2,"Femenino",58,4,"Primario","Ocupado","3",10000,"Salud_Publica","0",0.86,"No_cumple","0"
"7354",2018,2,"Córdoba",2,"Femenino",31,2,"Secundario","Ocupado","2",20000,"Salud_Privada","0",0.57,"No_cumple","0"
"7355",2018,2,"Córdoba",2,"Femenino",73,5,"Secundario","Inactivo","5",30000,"Salud_Privada","0",1.71,"No_cumple","0"
"7356",2018,2,"Córdoba",2,"Femenino",18,4,"Secundario","Inactivo","2",10000,"Salud_Publica","0",1.14,"No_cumple","0"
