REGION,PRVNC,Ingreso_mensual_pesos_hogar,Sexo,Edad,Nivel_de_instrucción,COB_SALUD,PROMEDIO_FV_DIARIO,Sit_laboral,Indice_NBI_hogar_dic,PROMEDIO_FV_DIARIO_Dic
3,90,1800,Mujer,35,Primario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,82,1500,Mujer,19,Secundario,Salud_Privada,1.28571428571429,Inactivo,1,No_cumple
5,74,700,Mujer,33,Terciario_universitario,Salud_Privada,3.71428571428571,Desocupado,0,Cumple
6,78,3500,Varon,27,Terciario_universitario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
6,26,2500,Varon,61,Primario,Salud_Privada,5.14285714285714,Ocupado,0,Cumple
1,6,2500,Mujer,23,Terciario_universitario,Salud_Privada,2.71428571428571,Inactivo,0,No_cumple
1,6,1600,Mujer,33,Secundario,Salud_Privada,1.14285714285714,Inactivo,1,No_cumple
3,86,800,Mujer,87,Primario,Salud_Privada,1.57142857142857,Inactivo,1,No_cumple
2,82,6000,Mujer,44,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
2,6,1000,Mujer,62,Primario,Salud_Privada,1,Ocupado,1,No_cumple
1,6,3000,Mujer,34,Secundario,Salud_Privada,1.14285714285714,Inactivo,0,No_cumple
3,90,2000,Mujer,30,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
2,42,1800,Varon,18,Secundario,Salud_Publica,0.142857142857143,Ocupado,0,No_cumple
3,86,800,Varon,70,Primario,Salud_Privada,0.285714285714286,Inactivo,1,No_cumple
2,82,500,Varon,25,Primario,Salud_Publica,0.714285714285714,Ocupado,0,No_cumple
5,50,3000,Varon,59,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
1,6,1800,Mujer,28,Secundario,Salud_Publica,2.14285714285714,Ocupado,0,No_cumple
1,6,5000,Mujer,20,Secundario,Salud_Publica,1.14285714285714,Inactivo,0,No_cumple
2,6,3000,Mujer,39,Secundario,Salud_Publica,2.57142857142857,Inactivo,0,No_cumple
6,26,3200,Mujer,54,Terciario_universitario,Salud_Privada,2.57142857142857,Ocupado,0,No_cumple
4,34,600,Mujer,22,Secundario,Salud_Publica,1.57142857142857,Inactivo,1,No_cumple
3,10,4500,Mujer,60,Terciario_universitario,Salud_Privada,3.71428571428571,Ocupado,1,Cumple
2,6,4000,Varon,51,Secundario,Salud_Privada,0.285714285714286,Ocupado,0,No_cumple
5,50,500,Mujer,21,Secundario,Salud_Publica,0.571428571428572,Desocupado,1,No_cumple
6,94,5000,Mujer,42,Terciario_universitario,Salud_Privada,2.28571428571429,Ocupado,0,No_cumple
6,58,500,Mujer,66,Secundario,Salud_Publica,0.714285714285714,Ocupado,0,No_cumple
2,42,6500,Varon,43,Secundario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,6,5000,Varon,48,Terciario_universitario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
3,46,2000,Varon,18,Primario,Salud_Publica,0,Desocupado,0,No_cumple
3,66,8000,Mujer,45,Terciario_universitario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
3,38,800,Mujer,44,Primario,Salud_Publica,2.28571428571429,Inactivo,1,No_cumple
2,30,2000,Mujer,35,Terciario_universitario,Salud_Privada,2.28571428571429,Ocupado,0,No_cumple
3,38,800,Varon,79,Primario,Salud_Privada,0.285714285714286,Inactivo,0,No_cumple
6,62,1500,Varon,55,Primario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
6,26,6000,Mujer,23,Terciario_universitario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
3,66,1500,Varon,60,Primario,Salud_Privada,2.14285714285714,Ocupado,0,No_cumple
2,30,2500,Varon,51,Secundario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
1,6,800,Varon,70,Secundario,Salud_Privada,5,Inactivo,0,Cumple
3,38,1400,Mujer,44,Terciario_universitario,Salud_Publica,1.42857142857143,Ocupado,0,No_cumple
2,6,900,Varon,53,Secundario,Salud_Publica,2,Desocupado,0,No_cumple
5,70,3000,Mujer,19,Terciario_universitario,Salud_Privada,2,Inactivo,0,No_cumple
3,86,400,Mujer,63,Primario,Salud_Privada,3,Inactivo,0,Cumple
1,6,2000,Varon,77,Primario,Salud_Privada,1.85714285714286,Inactivo,0,No_cumple
1,6,2900,Mujer,79,Primario,Salud_Privada,2.28571428571429,Inactivo,0,No_cumple
4,22,800,Varon,67,Primario,Salud_Privada,2.14285714285714,Ocupado,0,No_cumple
4,22,5000,Varon,58,Primario,Salud_Privada,1.28571428571429,Inactivo,0,No_cumple
3,38,700,Mujer,79,Terciario_universitario,Salud_Privada,1.71428571428571,Inactivo,0,No_cumple
1,6,700,Varon,28,Secundario,Salud_Publica,7,Ocupado,0,Cumple
5,70,4000,Mujer,32,Secundario,Salud_Publica,3,Ocupado,0,Cumple
2,82,3500,Varon,76,Terciario_universitario,Salud_Privada,3,Inactivo,0,Cumple
3,38,1500,Varon,20,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,46,400,Varon,27,Primario,Salud_Publica,1.71428571428571,Ocupado,1,No_cumple
3,90,3000,Mujer,76,Terciario_universitario,Salud_Privada,4,Inactivo,0,Cumple
6,26,2000,Varon,51,Primario,Salud_Privada,2,Inactivo,0,No_cumple
2,6,2000,Mujer,56,Primario,Salud_Privada,2,Inactivo,0,No_cumple
5,70,6000,Mujer,49,Primario,Salud_Privada,3,Inactivo,0,Cumple
2,82,4000,Varon,43,Secundario,Salud_Privada,2.42857142857143,Ocupado,0,No_cumple
6,62,3000,Varon,68,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
4,54,800,Mujer,74,Primario,Salud_Privada,2,Inactivo,0,No_cumple
2,6,1000,Mujer,40,Primario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
3,38,600,Varon,37,Secundario,Salud_Privada,4,Ocupado,1,Cumple
2,30,5000,Varon,39,Secundario,Salud_Privada,4,Ocupado,0,Cumple
2,30,900,Varon,26,Primario,Salud_Publica,0,Ocupado,0,No_cumple
2,14,900,Varon,61,Primario,Salud_Publica,2,Ocupado,1,No_cumple
3,86,1500,Mujer,21,Secundario,Salud_Publica,0.285714285714286,Ocupado,0,No_cumple
4,22,1800,Varon,60,Primario,Salud_Publica,1.14285714285714,Ocupado,0,No_cumple
2,82,5000,Mujer,35,Secundario,Salud_Privada,3,Ocupado,0,Cumple
1,2,4000,Mujer,24,Terciario_universitario,Salud_Privada,3.71428571428571,Ocupado,0,Cumple
5,74,500,Varon,90,Primario,Salud_Privada,1.85714285714286,Inactivo,1,No_cumple
1,6,2000,Mujer,69,Primario,Salud_Publica,2,Ocupado,0,No_cumple
3,90,900,Varon,27,Secundario,Salud_Privada,3,Ocupado,0,Cumple
2,14,6000,Mujer,31,Secundario,Salud_Privada,6,Inactivo,0,Cumple
3,86,3000,Mujer,27,Terciario_universitario,Salud_Privada,0.285714285714286,Inactivo,1,No_cumple
2,6,3400,Mujer,52,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
3,46,2000,Mujer,21,Secundario,Salud_Privada,1.14285714285714,Ocupado,1,No_cumple
2,14,2500,Mujer,23,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
5,70,1300,Varon,65,Primario,Salud_Privada,4,Inactivo,0,Cumple
2,14,700,Mujer,64,Primario,Salud_Privada,4,Ocupado,0,Cumple
2,6,1000,Mujer,69,Primario,Salud_Privada,4,Inactivo,0,Cumple
3,86,500,Varon,74,Primario,Salud_Privada,2,Inactivo,0,No_cumple
3,38,700,Varon,28,Secundario,Salud_Publica,2.14285714285714,Ocupado,0,No_cumple
2,6,2800,Mujer,23,Terciario_universitario,Salud_Privada,4,Ocupado,0,Cumple
3,46,2000,Varon,48,Terciario_universitario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
4,18,2200,Varon,49,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
2,14,1200,Varon,65,Primario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
2,14,4000,Mujer,77,Terciario_universitario,Salud_Privada,2.28571428571429,Inactivo,0,No_cumple
3,66,1000,Mujer,41,Secundario,Salud_Privada,1.42857142857143,Ocupado,1,No_cumple
4,34,2800,Mujer,18,Secundario,Salud_Privada,0.142857142857143,Inactivo,1,No_cumple
2,14,5000,Mujer,19,Terciario_universitario,Salud_Privada,2,Desocupado,0,No_cumple
4,34,800,Mujer,64,Primario,Salud_Privada,1,Inactivo,1,No_cumple
4,22,1300,Mujer,43,Primario,Salud_Publica,1.71428571428571,Ocupado,1,No_cumple
1,2,6000,Mujer,31,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
4,34,600,Varon,71,Primario,Salud_Privada,0.428571428571429,Inactivo,1,No_cumple
5,74,1800,Varon,45,Primario,Salud_Privada,1.14285714285714,Inactivo,0,No_cumple
6,94,7500,Varon,42,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
6,94,1800,Mujer,69,Primario,Salud_Privada,2.42857142857143,Inactivo,0,No_cumple
3,90,2300,Varon,31,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
5,50,2500,Mujer,23,Terciario_universitario,Salud_Privada,4,Ocupado,0,Cumple
3,10,4000,Varon,60,Terciario_universitario,Salud_Privada,1,Ocupado,0,No_cumple
6,58,7000,Mujer,25,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
3,10,870,Mujer,80,Primario,Salud_Privada,3,Inactivo,0,Cumple
2,82,1500,Varon,24,Secundario,Salud_Publica,0,Ocupado,1,No_cumple
3,86,1200,Mujer,20,Terciario_universitario,Salud_Privada,2.28571428571429,Inactivo,0,No_cumple
6,78,3000,Mujer,33,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
5,50,1200,Mujer,49,Terciario_universitario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
6,78,3000,Varon,23,Secundario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
2,14,600,Varon,41,Primario,Salud_Publica,11,Ocupado,0,Cumple
3,38,2200,Mujer,46,Secundario,Salud_Publica,1.42857142857143,Desocupado,0,No_cumple
2,82,800,Mujer,79,Primario,Salud_Publica,0.857142857142857,Inactivo,0,No_cumple
4,54,800,Mujer,18,Primario,Salud_Publica,1.57142857142857,Inactivo,1,No_cumple
5,70,1300,Mujer,54,Secundario,Salud_Publica,1.28571428571429,Inactivo,0,No_cumple
4,54,2000,Mujer,63,Primario,Salud_Privada,2.42857142857143,Inactivo,0,No_cumple
3,66,1200,Varon,43,Primario,Salud_Publica,1,Ocupado,0,No_cumple
6,26,1500,Varon,28,Secundario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
4,34,900,Mujer,43,Terciario_universitario,Salud_Publica,2,Ocupado,0,No_cumple
6,62,1000,Mujer,25,Secundario,Salud_Publica,3,Ocupado,0,Cumple
3,38,150,Varon,22,Secundario,Salud_Publica,2.85714285714286,Inactivo,0,No_cumple
3,10,1500,Mujer,33,Secundario,Salud_Publica,0,Ocupado,0,No_cumple
4,34,3200,Mujer,50,Terciario_universitario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
6,58,6000,Mujer,27,Terciario_universitario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
4,18,3400,Mujer,32,Secundario,Salud_Privada,0.285714285714286,Ocupado,1,No_cumple
2,14,1600,Mujer,50,Secundario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
4,54,4000,Varon,61,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
2,6,1100,Varon,83,Primario,Salud_Privada,2.85714285714286,Inactivo,0,No_cumple
3,90,2500,Mujer,29,Secundario,Salud_Privada,0.571428571428572,Inactivo,0,No_cumple
3,46,1300,Varon,49,Secundario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
1,6,3000,Mujer,36,Secundario,Salud_Privada,2.42857142857143,Ocupado,0,No_cumple
2,6,5000,Varon,48,Terciario_universitario,Salud_Publica,0.428571428571429,Ocupado,0,No_cumple
6,78,4000,Varon,50,Primario,Salud_Privada,2,Ocupado,0,No_cumple
6,26,1000,Mujer,67,Primario,Salud_Privada,4,Inactivo,0,Cumple
3,46,300,Mujer,34,Terciario_universitario,Salud_Publica,1.42857142857143,Ocupado,0,No_cumple
3,66,1500,Varon,69,Primario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,6,7000,Varon,26,Secundario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
3,66,600,Mujer,38,Secundario,Salud_Publica,1.28571428571429,Inactivo,1,No_cumple
4,22,2700,Mujer,35,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
2,30,800,Mujer,77,Primario,Salud_Privada,2,Inactivo,0,No_cumple
3,90,1200,Varon,20,Primario,Salud_Publica,3,Ocupado,1,Cumple
2,82,4200,Varon,58,Terciario_universitario,Salud_Privada,1,Ocupado,0,No_cumple
1,6,630,Mujer,66,Primario,Salud_Privada,1,Inactivo,0,No_cumple
1,2,2500,Varon,41,Primario,Salud_Privada,3,Ocupado,0,Cumple
3,90,1200,Mujer,25,Primario,Salud_Privada,3,Inactivo,1,Cumple
1,6,3000,Varon,32,Secundario,Salud_Privada,0.142857142857143,Ocupado,1,No_cumple
4,18,1000,Mujer,69,Secundario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
2,14,3500,Varon,27,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
6,78,5500,Mujer,18,Secundario,Salud_Privada,4.42857142857143,Inactivo,0,Cumple
6,62,300,Varon,23,Primario,Salud_Publica,0.571428571428572,Ocupado,1,No_cumple
2,30,5000,Mujer,19,Secundario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
1,6,300,Mujer,22,Secundario,Salud_Privada,0.714285714285714,Desocupado,1,No_cumple
2,14,850,Mujer,48,Primario,Salud_Privada,3,Inactivo,0,Cumple
6,62,2000,Varon,31,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
5,50,2500,Varon,73,Secundario,Salud_Privada,2.14285714285714,Ocupado,0,No_cumple
2,82,2000,Mujer,49,Secundario,Salud_Publica,1.71428571428571,Ocupado,0,No_cumple
6,58,700,Varon,39,Primario,Salud_Publica,1.71428571428571,Desocupado,0,No_cumple
6,62,300,Varon,18,Secundario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
2,30,2000,Varon,41,Primario,Salud_Privada,2.28571428571429,Ocupado,0,No_cumple
2,42,4000,Varon,46,Primario,Salud_Privada,1,Ocupado,0,No_cumple
2,6,4000,Varon,25,Secundario,Salud_Privada,5,Inactivo,0,Cumple
3,38,700,Varon,34,Secundario,Salud_Publica,1.28571428571429,Ocupado,1,No_cumple
3,66,800,Mujer,35,Secundario,Salud_Publica,1.42857142857143,Ocupado,1,No_cumple
3,38,1500,Varon,42,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
6,62,3300,Mujer,45,Terciario_universitario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
3,38,1450,Mujer,35,Secundario,Salud_Publica,3.14285714285714,Inactivo,0,Cumple
2,6,1500,Varon,37,Primario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
3,46,150,Varon,50,Primario,Salud_Publica,2,Ocupado,1,No_cumple
6,26,17000,Mujer,63,Primario,Salud_Privada,1.14285714285714,Inactivo,0,No_cumple
3,46,400,Mujer,24,Secundario,Salud_Publica,3.14285714285714,Inactivo,0,Cumple
3,46,900,Varon,52,Primario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
5,70,400,Varon,57,Secundario,Salud_Publica,0.571428571428572,Desocupado,0,No_cumple
6,26,3000,Varon,70,Primario,Salud_Privada,4,Inactivo,0,Cumple
2,6,3000,Varon,42,Primario,Salud_Privada,2.85714285714286,Ocupado,0,No_cumple
3,66,3800,Varon,53,Secundario,Salud_Publica,0.285714285714286,Ocupado,0,No_cumple
2,6,700,Varon,28,Primario,Salud_Publica,4.71428571428571,Ocupado,0,Cumple
6,78,3000,Varon,23,Secundario,Salud_Privada,3,Ocupado,0,Cumple
6,62,3000,Mujer,27,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
6,78,3000,Mujer,25,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
2,30,700,Varon,53,Primario,Salud_Privada,1,Ocupado,0,No_cumple
4,54,800,Varon,28,Terciario_universitario,Salud_Publica,1.28571428571429,Ocupado,1,No_cumple
2,6,2500,Mujer,23,Secundario,Salud_Publica,3.71428571428571,Ocupado,0,Cumple
5,74,1000,Varon,25,Terciario_universitario,Salud_Publica,0.428571428571429,Inactivo,0,No_cumple
6,26,2700,Mujer,21,Secundario,Salud_Publica,0.142857142857143,Inactivo,1,No_cumple
3,66,400,Mujer,40,Primario,Salud_Privada,1,Ocupado,1,No_cumple
4,22,1300,Mujer,59,Primario,Salud_Publica,6,Ocupado,0,Cumple
5,50,1600,Varon,44,Primario,Salud_Publica,1.85714285714286,Ocupado,0,No_cumple
2,6,12000,Mujer,41,Terciario_universitario,Salud_Privada,2,Inactivo,0,No_cumple
4,18,1800,Mujer,72,Secundario,Salud_Privada,1.14285714285714,Inactivo,0,No_cumple
3,38,350,Mujer,30,Secundario,Salud_Publica,1.28571428571429,Ocupado,1,No_cumple
6,58,3000,Mujer,60,Terciario_universitario,Salud_Privada,7,Ocupado,0,Cumple
3,46,1300,Varon,28,Secundario,Salud_Publica,1.42857142857143,Ocupado,0,No_cumple
4,18,100,Mujer,31,Primario,Salud_Publica,1.71428571428571,Desocupado,1,No_cumple
5,70,1800,Varon,40,Primario,Salud_Privada,1,Ocupado,0,No_cumple
4,22,950,Varon,43,Secundario,Salud_Publica,1.57142857142857,Inactivo,1,No_cumple
6,94,9000,Varon,28,Secundario,Salud_Privada,3.42857142857143,Ocupado,0,Cumple
2,14,4000,Mujer,52,Terciario_universitario,Salud_Privada,2,Inactivo,0,No_cumple
4,34,1020,Varon,31,Terciario_universitario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
6,58,800,Mujer,47,Secundario,Salud_Privada,0.857142857142857,Inactivo,0,No_cumple
2,14,800,Varon,44,Secundario,Salud_Publica,1,Ocupado,0,No_cumple
5,70,1000,Varon,20,Terciario_universitario,Salud_Publica,0.714285714285714,Inactivo,0,No_cumple
3,10,400,Varon,27,Primario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
2,82,3500,Mujer,40,Secundario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
6,78,8000,Varon,56,Primario,Salud_Privada,2.57142857142857,Ocupado,0,No_cumple
3,38,1500,Mujer,45,Terciario_universitario,Salud_Privada,2.42857142857143,Desocupado,0,No_cumple
2,82,1800,Mujer,75,Primario,Salud_Privada,5,Inactivo,0,Cumple
2,14,1600,Mujer,52,Primario,Salud_Publica,3.71428571428571,Inactivo,0,Cumple
3,10,2000,Varon,30,Secundario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
3,46,561,Mujer,71,Primario,Salud_Privada,1,Inactivo,0,No_cumple
4,34,500,Varon,77,Primario,Salud_Privada,2,Inactivo,1,No_cumple
3,66,600,Varon,20,Secundario,Salud_Publica,0.857142857142857,Ocupado,1,No_cumple
1,6,3000,Mujer,59,Secundario,Salud_Privada,2.28571428571429,Ocupado,0,No_cumple
5,70,400,Mujer,24,Primario,Salud_Publica,1.71428571428571,Inactivo,1,No_cumple
3,38,3000,Varon,34,Secundario,Salud_Privada,3,Ocupado,0,Cumple
2,14,1700,Varon,18,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
3,66,1600,Mujer,38,Secundario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
6,78,4200,Mujer,18,Secundario,Salud_Privada,1.42857142857143,Inactivo,1,No_cumple
5,70,850,Mujer,69,Primario,Salud_Privada,3,Ocupado,0,Cumple
6,26,700,Varon,43,Primario,Salud_Privada,2,Ocupado,0,No_cumple
1,6,3500,Varon,46,Secundario,Salud_Privada,3.42857142857143,Ocupado,0,Cumple
2,14,2000,Varon,35,Terciario_universitario,Salud_Publica,0.571428571428572,Inactivo,0,No_cumple
6,78,10000,Mujer,53,Terciario_universitario,Salud_Privada,3.42857142857143,Ocupado,0,Cumple
5,50,2200,Varon,53,Secundario,Salud_Privada,3,Ocupado,0,Cumple
2,30,2000,Varon,53,Primario,Salud_Publica,0.571428571428572,Ocupado,0,No_cumple
3,10,2000,Mujer,52,Secundario,Salud_Privada,0.571428571428572,Inactivo,0,No_cumple
2,14,2500,Varon,34,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
1,6,800,Mujer,62,Primario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
1,2,4000,Varon,43,Terciario_universitario,Salud_Privada,6,Ocupado,0,Cumple
2,14,1600,Mujer,51,Terciario_universitario,Salud_Privada,4,Ocupado,0,Cumple
3,66,600,Mujer,63,Primario,Salud_Publica,0.428571428571429,Inactivo,1,No_cumple
2,42,1600,Mujer,70,Primario,Salud_Privada,4,Inactivo,0,Cumple
2,30,4500,Mujer,47,Secundario,Salud_Privada,1,Ocupado,0,No_cumple
2,82,2000,Mujer,59,Primario,Salud_Publica,2,Desocupado,0,No_cumple
3,38,2650,Mujer,29,Secundario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
4,18,800,Mujer,40,Terciario_universitario,Salud_Privada,1.28571428571429,Inactivo,0,No_cumple
6,26,1000,Varon,67,Primario,Salud_Privada,0.571428571428572,Inactivo,0,No_cumple
2,82,1000,Mujer,68,Primario,Salud_Privada,1.57142857142857,Inactivo,1,No_cumple
4,22,900,Mujer,29,Secundario,Salud_Publica,1.57142857142857,Inactivo,0,No_cumple
6,58,10000,Mujer,60,Secundario,Salud_Privada,3.71428571428571,Inactivo,0,Cumple
4,34,2420,Mujer,52,Primario,Salud_Privada,1.28571428571429,Inactivo,1,No_cumple
2,30,1300,Varon,30,Secundario,Salud_Privada,0,Ocupado,0,No_cumple
4,22,2000,Varon,36,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
4,34,600,Mujer,38,Secundario,Salud_Publica,3.57142857142857,Inactivo,0,Cumple
3,38,3000,Mujer,44,Secundario,Salud_Privada,4.28571428571429,Ocupado,0,Cumple
6,62,6000,Varon,50,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
6,62,5000,Mujer,44,Terciario_universitario,Salud_Privada,4,Ocupado,0,Cumple
4,22,1000,Mujer,65,Primario,Salud_Privada,1.42857142857143,Inactivo,1,No_cumple
2,6,1200,Mujer,52,Primario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
2,14,3500,Mujer,18,Secundario,Salud_Privada,0.857142857142857,Inactivo,0,No_cumple
1,6,8500,Varon,56,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
6,26,1400,Mujer,24,Secundario,Salud_Publica,1.14285714285714,Inactivo,0,No_cumple
6,62,3000,Mujer,32,Terciario_universitario,Salud_Privada,3.42857142857143,Ocupado,0,Cumple
5,74,600,Varon,28,Secundario,Salud_Publica,1.71428571428571,Ocupado,0,No_cumple
2,42,1000,Mujer,40,Primario,Salud_Privada,4,Ocupado,0,Cumple
3,86,800,Varon,28,Primario,Salud_Privada,0.857142857142857,Ocupado,1,No_cumple
3,38,700,Mujer,62,Primario,Salud_Publica,3.71428571428571,Ocupado,0,Cumple
6,62,2500,Mujer,70,Primario,Salud_Privada,1.57142857142857,Inactivo,0,No_cumple
6,78,3000,Varon,46,Secundario,Salud_Publica,1.42857142857143,Ocupado,0,No_cumple
5,74,3200,Varon,27,Secundario,Salud_Publica,1.71428571428571,Ocupado,0,No_cumple
3,66,300,Mujer,41,Terciario_universitario,Salud_Privada,0.142857142857143,Ocupado,0,No_cumple
3,10,2700,Varon,39,Primario,Salud_Privada,0.857142857142857,Ocupado,1,No_cumple
2,14,7000,Varon,27,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
5,74,2000,Varon,59,Primario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
2,42,1800,Mujer,18,Terciario_universitario,Salud_Privada,1.71428571428571,Inactivo,0,No_cumple
5,74,500,Mujer,43,Primario,Salud_Privada,0,Ocupado,0,No_cumple
4,34,400,Mujer,46,Primario,Salud_Publica,1.71428571428571,Ocupado,0,No_cumple
2,82,1800,Varon,80,Primario,Salud_Privada,4,Ocupado,0,Cumple
3,90,3800,Mujer,38,Terciario_universitario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
2,30,4000,Mujer,56,Secundario,Salud_Privada,2.42857142857143,Inactivo,0,No_cumple
3,66,600,Varon,39,Primario,Salud_Publica,1.28571428571429,Ocupado,1,No_cumple
3,10,400,Mujer,29,Terciario_universitario,Salud_Publica,2,Ocupado,0,No_cumple
5,50,3000,Mujer,64,Primario,Salud_Privada,3,Inactivo,0,Cumple
3,66,6000,Varon,36,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
3,46,4000,Varon,56,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
5,74,1000,Mujer,48,Primario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
3,38,2500,Varon,22,Primario,Salud_Publica,2.42857142857143,Ocupado,0,No_cumple
5,74,4000,Varon,29,Terciario_universitario,Salud_Privada,0,Ocupado,0,No_cumple
1,6,3000,Mujer,29,Primario,Salud_Privada,1.28571428571429,Inactivo,1,No_cumple
4,18,1400,Mujer,55,Terciario_universitario,Salud_Privada,2.28571428571429,Ocupado,0,No_cumple
2,6,1500,Mujer,62,Secundario,Salud_Privada,2.14285714285714,Inactivo,0,No_cumple
4,34,1200,Varon,57,Primario,Salud_Privada,1,Ocupado,1,No_cumple
5,74,600,Mujer,50,Secundario,Salud_Privada,1,Ocupado,0,No_cumple
2,6,1800,Mujer,33,Primario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
3,10,1600,Mujer,46,Primario,Salud_Privada,0,Ocupado,0,No_cumple
2,82,3000,Varon,25,Terciario_universitario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
